,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
157576,2024-12-11 04:32:30,10569.47,,,21.48,-21.67,,52.37,,,,,,,,,,,,
157577,2024-12-11 04:32:30,10569.47,,,21.48,-21.67,,52.37,,,,,,,,,,,,
157582,2024-12-11 04:32:35,10569.5,,,21.11,19.71,,52.02,,,,,,,,,,,,
157587,2024-12-11 04:32:38,10569.5,,,,,,,,,,0,,,,0.41466996,,,,
157589,2024-12-11 04:32:40,10569.54,,,20.85,-2.61,,51.96,,,,,,,,,,,,
157594,2024-12-11 04:32:45,10569.56,,,20.67,-10.82,,52.45,,,,,,,,,,,,
157599,2024-12-11 04:32:50,10569.58,,,20.56,22.49,,52.19,,,,,,,,,,,,
157601,2024-12-11 04:32:52,10569.58,,,,,,,30,,,,,,,,,,,
157604,2024-12-11 04:32:55,10569.61,,,20.45,-19.17,,52.05,,,,,,,,,,,,
157609,2024-12-11 04:32:58,10569.61,,,,,,,,,,0,,,0.38790107,0.43421274,,,,
157612,2024-12-11 04:33:00,10569.63,,,20.36,5.51,,51.99,,,,,,,,,,,,
157614,2024-12-11 04:33:02,10569.63,,,,,,,34.6,,,,,,,,,,,
157616,2024-12-11 04:33:05,10569.66,,,20.31,10.76,,51.77,,,,,,,,,,,,
157618,2024-12-11 04:33:07,10569.66,,,,,,,36,,,,,,,,,,,
157621,2024-12-11 04:33:10,10569.68,,,20.31,-21.08,,52.46,,,,,,,,,,,,
157623,2024-12-11 04:33:12,10569.68,,,,,,,33.2,,,,,,,,,,,
157626,2024-12-11 04:33:15,10569.71,,,20.34,20.85,,52.06,,,,,,,,,,,,
157629,2024-12-11 04:33:17,10571.72,,,,,,,31.6,,,,,,,,,,,
157633,2024-12-11 04:33:18,10569.71,,,,,,,,,,-0.02,,,0.4061823,0.4761048,,,,
157636,2024-12-11 04:33:20,10569.73,,,20.36,-7,1,52.26,,,,,,,,,,,,
157644,2024-12-11 04:33:25,10569.75,,,20.28,-9.49,1,52.04,,,,,,,,,,,,
157646,2024-12-11 04:33:27,10569.75,,,,,,,35,,,,,,,,,,,
157650,2024-12-11 04:33:30,10569.77,,,20.13,21.57,,52.14,,,,,,,,,,,,
157656,2024-12-11 04:33:35,10569.8,,,19.96,-20.49,,51.65,,,,,,,,,,,,
157660,2024-12-11 04:33:38,10569.8,,,,,,,,,,0,,,0.42532507,0.45467657,,,,
157661,2024-12-11 04:33:40,10569.83,,,19.75,6.46,,51.91,,,,,,,,,,,,
157662,2024-12-11 04:33:40,10569.83,,,19.75,6.46,,51.91,,,,,,,,,,,,
157667,2024-12-11 04:33:42,10571.84,,,,,,,31.6,,,,,,,,,,,
157669,2024-12-11 04:33:45,10569.86,,,19.49,10.06,,51.86,,,,,,,,,,,,
157670,2024-12-11 04:33:47,10569.86,,,,,,,33.6,,,,,,,,,,,
157675,2024-12-11 04:33:50,10569.89,,,19.27,-19.53,,52.15,,,,,,,,,,,,
157676,2024-12-11 04:33:50,10569.89,,,19.27,-19.53,,52.15,,,,,,,,,,,,
157685,2024-12-11 04:33:55,10569.92,,,19.08,20.7,,51.76,,,,,,,,,,,,
157689,2024-12-11 04:33:58,10569.92,,,,,,,,,,,,,0.42532507,0.45467657,,,,
157690,2024-12-11 04:34:00,10569.95,,,18.98,-11.06,,52.28,,,,,,,,,,,,
157696,2024-12-11 04:34:05,10569.98,,,18.9,-6.69,,52.31,,,,,,,,,,,,
157697,2024-12-11 04:34:06,10569.98,,,,,,,,,,,,,,,19.2,,,
157704,2024-12-11 04:34:10,10570,,,18.79,18.48,,52.24,,,,,,,,,,,,
157705,2024-12-11 04:34:10,10570,,,18.79,18.48,,52.24,,,,,,,,,,,,
157711,2024-12-11 04:34:15,10570.03,,,18.72,-19.22,,51.9,,,,,,,,,,,,
157712,2024-12-11 04:34:17,10570.03,,,,,,,33.2,,,,,,,,,,,
157715,2024-12-11 04:34:20,10570.06,,,18.71,9.67,,51.94,,,,,,,,,,,,
157718,2024-12-11 04:34:22,10570.06,,,,,,,33.8,,,,,,,,,,,
157719,2024-12-11 04:34:22,10572.09,,,,,,,33.8,,,,,,,,,,,
157722,2024-12-11 04:34:25,10570.09,,,18.8,5.1,,52,,,,,,,,,,,,
157723,2024-12-11 04:34:27,10570.09,,,,,,,31.8,,,,,,,,,,,
157727,2024-12-11 04:34:30,10570.12,,,18.96,-18.79,,52.08,,,,,,,,,,,,
157728,2024-12-11 04:34:30,10570.12,,,18.96,-18.79,,52.08,,,,,,,,,,,,
157732,2024-12-11 04:34:32,10572.19,,,,,,,34,,,,,,,,,,,
157735,2024-12-11 04:34:35,10570.14,,,19.16,22.93,,51.93,,,,,,,,,,,,
157736,2024-12-11 04:34:36,10570.14,,,,,,,,,,,,,,,18.13,,,
157740,2024-12-11 04:34:38,10570.14,,,,,,,,,,0.04,,,0.38790107,0.45467657,,,,
157741,2024-12-11 04:34:40,10570.18,,,19.4,-11.79,,51.81,,,,,,,,,,,,
157748,2024-12-11 04:34:45,10570.21,,,19.69,-3.87,,51.99,,,,,,,,,,,,
157754,2024-12-11 04:34:50,10570.25,,,19.99,19.42,,51.73,,,,,,,,,,,,
157755,2024-12-11 04:34:50,10570.25,,,19.99,19.42,,51.73,,,,,,,,,,,,
157758,2024-12-11 04:34:51,10570.25,,,,,,,,,,,,,,,21.33,,,
157762,2024-12-11 04:34:55,10570.28,,,20.27,-22.19,,52.52,,,,,,,,,,,,
157767,2024-12-11 04:34:58,10570.28,,,,,,,,,,0.02,,,0.35377,0.41466996,,,,
157770,2024-12-11 04:35:00,10570.31,,,20.48,14.84,,52.35,,,,,,,,,,,,
157772,2024-12-11 04:35:02,10570.31,,,,,,,31.2,,,,,,,,,,,
157777,2024-12-11 04:35:05,10570.34,,,20.73,2.14,,51.71,,,,,,,,,,,,
157778,2024-12-11 04:35:06,10570.34,,,,,,,,,,,,,,,20.27,,,
157782,2024-12-11 04:35:10,10570.37,,,21.04,-17.37,,52.04,,,,,,,,,,,,
157788,2024-12-11 04:35:15,10570.4,,,21.3,21.92,,52.44,,,,,,,,,,,,
157789,2024-12-11 04:35:17,10570.4,,,,,,,33.4,,,,,,,,,,,
157792,2024-12-11 04:35:18,10572.43,,,,,,,,,,0.04,,,0.3378477,0.37818348,,,,
157794,2024-12-11 04:35:20,10570.43,,,21.52,-14.2,,51.99,,,,,,,,,,,,
157796,2024-12-11 04:35:21,10570.43,,,,,,,,,,,,,,,21.33,,1.59,2.04
157797,2024-12-11 04:35:21,10570.43,,,,,,,,,,,,,,,21.33,,1.59,2.04
157802,2024-12-11 04:35:25,10570.46,,,21.68,0.65,1,51.73,,,,,,,,,,,,
157803,2024-12-11 04:35:27,10570.46,,,,,,,30.6,,,,,,,,,,,
157806,2024-12-11 04:35:30,10570.49,,,21.87,16.89,1,51.94,,,,,,,,,,,,
157811,2024-12-11 04:35:35,10570.52,,,22.02,-22.5,,52.51,,,,,,,,,,,,
157812,2024-12-11 04:35:36,10570.52,,,,,,,,,,,,,,,22.4,,,
157813,2024-12-11 04:35:36,10572.62,,,,,,,,,,,,,,,22.4,,,
157816,2024-12-11 04:35:38,10570.52,,,,,,,,,,0.02,,,0.30812076,0.36116242,,,,
157817,2024-12-11 04:35:40,10570.54,,,22.05,14.91,,52.5,,,,,,,,,,,,
157825,2024-12-11 04:35:45,10570.57,,,21.99,-2.39,,51.96,,,,,,,,,,,,
157826,2024-12-11 04:35:47,10570.57,,,,,,,35.2,,,,,,,,,,,
157830,2024-12-11 04:35:50,10570.59,,,21.86,-15.56,,52.02,,,,,,,,,,,,
157831,2024-12-11 04:35:50,10570.59,,,21.86,-15.56,,52.02,,,,,,,,,,,,
157835,2024-12-11 04:35:52,10570.59,,,,,,,34,,,,,,,,,,,
157838,2024-12-11 04:35:55,10570.61,,,21.71,24.13,,52.28,,,,,,,,,,,,
157839,2024-12-11 04:35:55,10570.61,,,21.71,24.13,,52.28,,,,,,,,,,,,
157840,2024-12-11 04:35:57,10570.61,,,,,,,32,,,,,,,,,,,
157845,2024-12-11 04:36:00,10570.64,,,21.52,-18.38,,52.35,,,,,,,,,,,,
157849,2024-12-11 04:36:02,10570.64,,,,,,,30,,,,,,,,,,,
157851,2024-12-11 04:36:05,10570.66,,,21.26,-0.11,,52.34,,,,,,,,,,,,
157853,2024-12-11 04:36:07,10570.66,,,,,,,34.2,,,,,,,,,,,
157857,2024-12-11 04:36:10,10570.67,,,20.91,14.78,,52.25,,,,,,,,,,,,
157860,2024-12-11 04:36:12,10570.67,,,,,,,29.8,,,,,,,,,,,
157864,2024-12-11 04:36:15,10570.69,,,20.54,-23.2,,52.46,,,,,,,,,,,,
157865,2024-12-11 04:36:15,10570.69,,,20.54,-23.2,,52.46,,,,,,,,,,,,
157871,2024-12-11 04:36:18,10570.69,,,,,,,,,,-0.14,,,0.35377,0.45467657,,,,
157873,2024-12-11 04:36:20,10570.71,,,20.15,16.78,,52.31,,,,,,,,,,,,
157878,2024-12-11 04:36:25,10570.73,,,19.74,-1.8,,52.07,,,,,,,,,,,,
157885,2024-12-11 04:36:30,10570.74,,,19.27,-12.28,,52.02,,,,,,,,,,,,
157887,2024-12-11 04:36:32,10570.74,,,,,,,34.2,,,,,,,,,,,
157894,2024-12-11 04:36:35,10570.76,,,18.71,21.9,,51.84,,,,,,,,,,,,
157895,2024-12-11 04:36:36,10570.76,,,,,,,,,,,,,,,23.47,,,
157900,2024-12-11 04:36:40,10570.79,,,18.17,-19.31,,51.89,,,,,,,,,,,,
157906,2024-12-11 04:36:45,10570.81,,,17.68,4.15,,51.73,,,,,,,,,,,,
157908,2024-12-11 04:36:47,10570.81,,,,,,,38.4,,,,,,,,,,,
157909,2024-12-11 04:36:50,10570.85,,,17.26,11.25,,51.52,,,,,,,,,,,,
157910,2024-12-11 04:36:51,10572.97,,,,,,,,,,,,,,,22.4,,,
157915,2024-12-11 04:36:55,10570.88,,,16.92,-21.06,,52.16,,,,,,,,,,,,
157916,2024-12-11 04:36:55,10570.88,,,16.92,-21.06,,52.16,,,,,,,,,,,,
157919,2024-12-11 04:36:58,10570.88,,,,,,,,,,0,,,0.32264206,0.43421274,,,,
157923,2024-12-11 04:37:00,10570.91,,,16.67,17.9,,52.05,,,,,,,,,,,,
157924,2024-12-11 04:37:00,10570.91,,,16.67,17.9,,52.05,,,,,,,,,,,,
157926,2024-12-11 04:37:02,10570.91,,,,,,,36,,,,,,,,,,,
157928,2024-12-11 04:37:05,10570.95,,,16.46,-7.88,,51.98,,,,,,,,,,,,
157929,2024-12-11 04:37:06,10573.07,,,,,,,,,,,,,,,24.53,,,
157930,2024-12-11 04:37:07,10570.95,,,,,,,34.6,,,,,,,,,,,
157932,2024-12-11 04:37:10,10570.98,,,16.35,-10.46,,52.14,,,,,,,,,,,,
157934,2024-12-11 04:37:12,10570.98,,,,,,,32.2,,,,,,,,,,,
157935,2024-12-11 04:37:12,10573.1,,,,,,,32.2,,,,,,,,,,,
157937,2024-12-11 04:37:15,10571.01,,,16.36,22.68,,51.66,,,,,,,,,,,,
157938,2024-12-11 04:37:17,10571.01,,,,,,,32.8,,,,,,,,,,,
157944,2024-12-11 04:37:20,10571.05,,,16.48,-19.86,,52.27,,,,,,,,,,,,
157945,2024-12-11 04:37:21,10573.16,,,,,,,,,,,,,,,25.6,,1.59,2.04
157946,2024-12-11 04:37:22,10571.05,,,,,,,35.6,,,,,,,,,,,
157948,2024-12-11 04:37:25,10571.08,,,16.75,9.45,,52.18,,,,,,,,,,,,
157949,2024-12-11 04:37:25,10571.08,,,16.75,9.45,,52.18,,,,,,,,,,,,
157950,2024-12-11 04:37:27,10571.08,,,,,,,32,,,,,,,,,,,
157954,2024-12-11 04:37:30,10571.11,,,17.15,7.48,1,51.92,,,,,,,,,,,,
157959,2024-12-11 04:37:35,10571.14,,,17.68,-21.04,1,52.59,,,,,,,,,,,,
157961,2024-12-11 04:37:37,10571.14,,,,,,,32.6,,,,,,,,,,,
157962,2024-12-11 04:37:37,10573.25,,,,,,,32.6,,,,,,,,,,,
157965,2024-12-11 04:37:40,10571.16,,,18.21,20.94,,52.4,,,,,,,,,,,,
157967,2024-12-11 04:37:42,10571.16,,,,,,,33,,,,,,,,,,,
157973,2024-12-11 04:37:45,10571.18,,,18.75,-8.02,,52.23,,,,,,,,,,,,
157974,2024-12-11 04:37:45,10571.18,,,18.75,-8.02,,52.23,,,,,,,,,,,,
157975,2024-12-11 04:37:47,10571.18,,,,,,,34,,,,,,,,,,,
157976,2024-12-11 04:37:47,10573.3,,,,,,,34,,,,,,,,,,,
157980,2024-12-11 04:37:50,10571.2,,,19.26,-8.13,,52.5,,,,,,,,,,,,
157981,2024-12-11 04:37:50,10571.2,,,19.26,-8.13,,52.5,,,,,,,,,,,,
157982,2024-12-11 04:37:51,10573.33,,,,,,,,,,,,,,,27.73,,,
157986,2024-12-11 04:37:55,10571.22,,,19.64,19.42,,52.26,,,,,,,,,,,,
157992,2024-12-11 04:38:00,10571.24,,,19.9,-20.51,,52.22,,,,,,,,,,,,
157995,2024-12-11 04:38:02,10573.38,,,,,,,39,,,,,,,,,,,
157998,2024-12-11 04:38:05,10571.25,,,20.11,10.37,,51.87,,,,,,,,,,,,
157999,2024-12-11 04:38:06,10571.25,,,,,,,,,,,,,,,25.6,,,
158004,2024-12-11 04:38:10,10571.28,,,20.27,6.3,,51.78,,,,,,,,,,,,
158010,2024-12-11 04:38:15,10571.3,,,20.33,-20.13,,52.07,,,,,,,,,,,,
158014,2024-12-11 04:38:18,10571.3,,,,,,,,,,0,,,0.29425305,0.41466996,,,,
158015,2024-12-11 04:38:20,10571.32,,,20.28,21.35,,51.8,,,,,,,,,,,,
158016,2024-12-11 04:38:21,10571.32,,,,,,,,,,,,,,,26.67,,1.59,2.07
158017,2024-12-11 04:38:21,10573.44,,,,,,,,,,,,,,,26.67,,1.59,2.07
158020,2024-12-11 04:38:25,10571.36,,,20.13,-10.07,,51.73,,,,,,,,,,,,
158022,2024-12-11 04:38:27,10528.45,,,,,,,36,,,,,,,,,,,
158023,2024-12-11 04:38:27,10573.45,,,,,,,36,,,,,,,,,,,
158027,2024-12-11 04:38:30,10571.39,,,19.8,-5.74,,52.33,,,,,,,,,,,,
158032,2024-12-11 04:38:35,10571.41,,,19.31,18.42,,52.28,,,,,,,,,,,,
158036,2024-12-11 04:38:38,10571.41,,,,,,,,,,0.02,,,0.30812076,0.37818348,,,,
158037,2024-12-11 04:38:40,10571.43,,,18.8,-23.9,,52.28,,,,,,,,,,,,
158039,2024-12-11 04:38:42,10571.43,,,,,,,30.4,,,,,,,,,,,
158043,2024-12-11 04:38:45,10571.45,,,18.32,15.53,,52.04,,,,,,,,,,,,
158045,2024-12-11 04:38:47,10571.45,,,,,,,32.6,,,,,,,,,,,
158046,2024-12-11 04:38:50,10571.48,,,17.87,5.25,,51.75,,,,,,,,,,,,
158049,2024-12-11 04:38:52,10573.55,,,,,,,37.4,,,,,,,,,,,
158053,2024-12-11 04:38:55,10571.51,,,17.57,-16.34,,51.97,,,,,,,,,,,,
158055,2024-12-11 04:38:57,10571.51,,,,,,,34.2,,,,,,,,,,,
158060,2024-12-11 04:39:00,10571.53,,,17.37,23.03,,52.31,,,,,,,,,,,,
158066,2024-12-11 04:39:05,10571.56,,,17.25,-13.04,,52.48,,,,,,,,,,,,
158072,2024-12-11 04:39:10,10571.58,,,17.19,-1.68,,52.13,,,,,,,,,,,,
158078,2024-12-11 04:39:15,10571.6,,,17.16,15.42,,51.79,,,,,,,,,,,,
158081,2024-12-11 04:39:18,10571.6,,,,,,,,,,0.04,,,0.32264206,0.39600673,,,,
158084,2024-12-11 04:39:20,10571.63,,,17.17,-22.98,,51.72,,,,,,,,,,,,
158086,2024-12-11 04:39:21,10573.69,,,,,,,,,,,,,,,,,1.59,2.04
158092,2024-12-11 04:39:25,10571.66,,,17.26,15.93,,51.85,,,,,,,,,,,,
158093,2024-12-11 04:39:25,10571.66,,,17.26,15.93,,51.85,,,,,,,,,,,,
158096,2024-12-11 04:39:30,10571.69,,,17.39,-1.29,,52.13,,,,,,,,,,,,
158099,2024-12-11 04:39:32,10571.69,,,,,,,25.2,,,,,,,,,,,
158101,2024-12-11 04:39:35,10571.72,,,17.49,-17.23,1,52.14,,,,,,,,,,,,
158102,2024-12-11 04:39:36,10571.72,,,,,,,,,,,,,,,24.53,,,
158105,2024-12-11 04:39:38,10571.72,,,,,,,,,,-0.08,,,0.42532507,0.6572076,,,,
158107,2024-12-11 04:39:38,10573.75,,,,,,,,,,-0.08,,,0.42532507,0.6572076,,,,
158110,2024-12-11 04:39:40,10571.74,,,17.62,22.89,1,51.89,,,,,,,,,,,,
158112,2024-12-11 04:39:42,10571.74,,,,,,,30.8,,,,,,,,,,,
158117,2024-12-11 04:39:45,10571.78,,,17.83,-15.84,,52.29,,,,,,,,,,,,
158123,2024-12-11 04:39:50,10571.8,,,18.04,1.67,,52.29,,,,,,,,,,,,
158124,2024-12-11 04:39:50,10571.8,,,18.04,1.67,,52.29,,,,,,,,,,,,
158127,2024-12-11 04:39:51,10573.82,,,,,,,,,,,,,,,24.53,,,
158128,2024-12-11 04:39:52,10571.8,,,,,,,32.6,,,,,,,,,,,
158130,2024-12-11 04:39:55,10571.82,,,18.25,15.13,,52.35,,,,,,,,,,,,
158132,2024-12-11 04:39:57,10571.82,,,,,,,29.6,,,,,,,,,,,
158136,2024-12-11 04:40:00,10571.84,,,18.38,-23.7,,52.29,,,,,,,,,,,,
158138,2024-12-11 04:40:02,10571.84,,,,,,,29.8,,,,,,,,,,,
158142,2024-12-11 04:40:05,10571.86,,,18.44,16.65,,52.24,,,,,,,,,,,,
158143,2024-12-11 04:40:06,10571.86,,,,,,,,,,,,,,,21.33,,,
158147,2024-12-11 04:40:10,10571.89,,,18.51,-0.77,,51.77,,,,,,,,,,,,
158150,2024-12-11 04:40:12,10571.89,,,,,,,28.2,,,,,,,,,,,
158151,2024-12-11 04:40:12,10573.95,,,,,,,28.2,,,,,,,,,,,
158153,2024-12-11 04:40:15,10571.92,,,18.59,-13.88,,52.01,,,,,,,,,,,,
158155,2024-12-11 04:40:17,10571.92,,,,,,,32.2,,,,,,,,,,,
158156,2024-12-11 04:40:17,10573.98,,,,,,,32.2,,,,,,,,,,,
158160,2024-12-11 04:40:20,10571.95,,,18.68,21.8,,52.11,,,,,,,,,,,,
158162,2024-12-11 04:40:22,10571.95,,,,,,,30,,,,,,,,,,,
158163,2024-12-11 04:40:22,10574,,,,,,,30,,,,,,,,,,,
158165,2024-12-11 04:40:25,10571.97,,,18.72,-18.95,,51.88,,,,,,,,,,,,
158166,2024-12-11 04:40:27,10571.97,,,,,,,25.2,,,,,,,,,,,
158171,2024-12-11 04:40:30,10572.01,,,18.73,4.78,,51.52,,,,,,,,,,,,
158173,2024-12-11 04:40:32,10572.01,,,,,,,33,,,,,,,,,,,
158174,2024-12-11 04:40:32,10574.07,,,,,,,33,,,,,,,,,,,
158177,2024-12-11 04:40:35,10572.05,,,18.83,13.17,,51.67,,,,,,,,,,,,
158178,2024-12-11 04:40:36,10572.05,,,,,,,,,,,,,,,24.53,,,
158179,2024-12-11 04:40:36,10574.09,,,,,,,,,,,,,,,24.53,,,
158182,2024-12-11 04:40:38,10572.05,,,,,,,,,,0.12,,,0.42532507,0.49854293,,,,
158184,2024-12-11 04:40:40,10572.09,,,19.03,-23.51,,51.56,,,,,,,,,,,,
158187,2024-12-11 04:40:42,10574.11,,,,,,,27.4,,,,,,,,,,,
158189,2024-12-11 04:40:45,10572.14,,,19.25,18.84,,51.87,,,,,,,,,,,,
158191,2024-12-11 04:40:47,10529.13,,,,,,,27.6,,,,,,,,,,,
158192,2024-12-11 04:40:47,10572.14,,,,,,,27.6,,,,,,,,,,,
158194,2024-12-11 04:40:50,10572.19,,,19.61,-4.64,,51.93,,,,,,,,,,,,
158195,2024-12-11 04:40:51,10572.19,,,,,,,,,,,,,,,23.47,,,
158196,2024-12-11 04:40:52,10574.15,,,,,,,30.6,,,,,,,,,,,
158200,2024-12-11 04:40:55,10572.23,,,20.24,-12.34,,51.89,,,,,,,,,,,,
158202,2024-12-11 04:40:57,10572.23,,,,,,,27.8,,,,,,,,,,,
158209,2024-12-11 04:41:00,10572.27,,,21.1,21.03,,51.83,,,,,,,,,,,,
158210,2024-12-11 04:41:00,10572.27,,,21.1,21.03,,51.83,,,,,,,,,,,,
158211,2024-12-11 04:41:02,10572.27,,,,,,,30.4,,,,,,,,,,,
158213,2024-12-11 04:41:02,10574.21,,,,,,,30.4,,,,,,,,,,,
158217,2024-12-11 04:41:05,10572.33,,,22.16,-20.21,,51.86,,,,,,,,,,,,
158219,2024-12-11 04:41:07,10518.24,,,,,,,29.8,,,,,,,,,,,
158221,2024-12-11 04:41:10,10572.34,,,23.2,6.12,,51.76,,,,,,,,,,,,
158223,2024-12-11 04:41:12,10574.27,,,,,,,29,,,,,,,,,,,
158224,2024-12-11 04:41:12,10574.27,,,,,,,29,,,,,,,,,,,
158227,2024-12-11 04:41:15,10572.34,,,23.85,10.79,,50.64,,,,,,,,,,,,
158231,2024-12-11 04:41:20,10572.34,,,24.23,-21.09,,50.95,,,,,,,,,,,,
158233,2024-12-11 04:41:22,10574.32,,,,,,,26.2,,,,,,,,,,,
158236,2024-12-11 04:41:25,10572.34,,,24.38,20.48,,49.92,,,,,,,,,,,,
158243,2024-12-11 04:41:30,10572.38,,,24.54,-7.35,,50.4,,,,,,,,,,,,
158244,2024-12-11 04:41:32,10529.37,,,,,,,27.2,,,,,,,,,,,
158245,2024-12-11 04:41:32,10572.38,,,,,,,27.2,,,,,,,,,,,
158246,2024-12-11 04:41:32,10574.37,,,,,,,27.2,,,,,,,,,,,
158249,2024-12-11 04:41:35,10572.43,,,24.85,-9.22,,50.72,,,,,,,,,,,,
158253,2024-12-11 04:41:38,10572.43,,,,,,,,,,0.12,,,0.37044263,0.43421274,,,,
158255,2024-12-11 04:41:40,10572.48,,,24.95,19.81,1,51.14,,,,,,,,,,,,
158257,2024-12-11 04:41:42,10574.42,,,,,,,26.4,,,,,,,,,,,
158261,2024-12-11 04:41:45,10572.53,,,24.69,-20.17,1,51.91,,,,,,,,,,,,
158262,2024-12-11 04:41:45,10572.53,,,24.69,-20.17,1,51.91,,,,,,,,,,,,
158264,2024-12-11 04:41:47,10572.53,,,,,,,24.6,,,,,,,,,,,
158267,2024-12-11 04:41:50,10572.57,,,23.97,10.14,,51.57,,,,,,,,,,,,
158268,2024-12-11 04:41:52,10572.57,,,,,,,23.6,,,,,,,,,,,
158270,2024-12-11 04:41:52,10574.47,,,,,,,23.6,,,,,,,,,,,
158274,2024-12-11 04:41:55,10572.62,,,22.83,6.2,,51.9,,,,,,,,,,,,
158276,2024-12-11 04:41:57,10529.49,,,,,,,31,,,,,,,,,,,
158277,2024-12-11 04:41:57,10574.49,,,,,,,31,,,,,,,,,,,
158279,2024-12-11 04:41:58,10572.62,,,,,,,,,,0.1,,,0.35377,0.39600673,,,,
158281,2024-12-11 04:42:00,10572.66,,,22.31,-20.32,,52.31,,,,,,,,,,,,
158282,2024-12-11 04:42:00,10572.66,,,22.31,-20.32,,52.31,,,,,,,,,,,,
158284,2024-12-11 04:42:02,10574.52,,,,,,,32.6,,,,,,,,,,,
158287,2024-12-11 04:42:05,10572.7,,,22.54,21.75,,52.45,,,,,,,,,,,,
158294,2024-12-11 04:42:10,10572.73,,,23.17,-9.51,,52.21,,,,,,,,,,,,
158297,2024-12-11 04:42:12,10574.56,,,,,,,28.2,,,,,,,,,,,
158301,2024-12-11 04:42:15,10572.76,,,24.14,-4.39,,52.18,,,,,,,,,,,,
158305,2024-12-11 04:42:18,10572.76,,,,,,,,,,0.06,,,,0.43421274,,,,
158308,2024-12-11 04:42:20,10572.79,,,24.94,19.23,,52.47,,,,,,,,,,,,
158309,2024-12-11 04:42:20,10572.79,,,24.94,19.23,,52.47,,,,,,,,,,,,
158310,2024-12-11 04:42:21,10572.79,,,,,,,,,,,,,,,,,1.59,2.04
158311,2024-12-11 04:42:22,10574.61,,,,,,,28.8,,,,,,,,,,,
158314,2024-12-11 04:42:25,10572.81,,,25.49,-23.29,,52.46,,,,,,,,,,,,
158320,2024-12-11 04:42:30,10572.83,,,25.84,11.67,,52.68,,,,,,,,,,,,
158321,2024-12-11 04:42:32,10574.67,,,,,,,29.4,,,,,,,,,,,
158324,2024-12-11 04:42:35,10572.84,,,26.01,4.45,,52.54,,,,,,,,,,,,
158326,2024-12-11 04:42:37,10572.84,,,,,,,31.2,,,,,,,,,,,
158328,2024-12-11 04:42:37,10574.7,,,,,,,31.2,,,,,,,,,,,
158331,2024-12-11 04:42:38,10572.84,,,,,,,,,,0.08,,,,0.59938043,,,,
158333,2024-12-11 04:42:40,10572.86,,,25.98,-19.03,,52.58,,,,,,,,,,,,
158335,2024-12-11 04:42:42,10574.72,,,,,,,28.4,,,,,,,,,,,
158338,2024-12-11 04:42:45,10572.87,,,25.77,21.46,,52.17,,,,,,,,,,,,
158339,2024-12-11 04:42:45,10572.87,,,25.77,21.46,,52.17,,,,,,,,,,,,
158344,2024-12-11 04:42:50,10572.89,,,25.47,-12.42,,51.87,,,,,,,,,,,,
158346,2024-12-11 04:42:52,10572.89,,,,,,,29.6,,,,,,,,,,,
158347,2024-12-11 04:42:52,10574.78,,,,,,,29.6,,,,,,,,,,,
158349,2024-12-11 04:42:55,10572.9,,,24.96,-1.6,,51.86,,,,,,,,,,,,
158352,2024-12-11 04:42:57,10572.9,,,,,,,30,,,,,,,,,,,
158355,2024-12-11 04:42:58,10572.9,,,,,,,,,,0,,,,0.6572076,,,,
158356,2024-12-11 04:43:00,10572.93,,,24.24,17.22,,51.72,,,,,,,,,,,,
158362,2024-12-11 04:43:05,10572.95,,,23.38,-23.83,,52.18,,,,,,,,,,,,
158363,2024-12-11 04:43:06,10572.95,,,,,,,,,,,,,,,24.53,,,
158364,2024-12-11 04:43:07,10572.95,,,,,,,24.4,,,,,,,,,,,
158367,2024-12-11 04:43:10,10572.97,,,22.44,14.58,,51.85,,,,,,,,,,,,
158368,2024-12-11 04:43:12,10572.97,,,,,,,32.4,,,,,,,,,,,
158371,2024-12-11 04:43:15,10573,,,20.73,-0.28,,51.54,,,,,,,,,,,,
158374,2024-12-11 04:43:17,10573,,,,,,,28.6,,,,,,,,,,,
158378,2024-12-11 04:43:20,10573.04,,,18.58,-15.33,,51.73,,,,,,,,,,,,
158387,2024-12-11 04:43:25,10573.07,,,17.79,23.66,,52.27,,,,,,,,,,,,
158388,2024-12-11 04:43:25,10573.07,,,17.79,23.66,,52.27,,,,,,,,,,,,
158389,2024-12-11 04:43:27,10573.07,,,,,,,32,,,,,,,,,,,
158392,2024-12-11 04:43:30,10573.1,,,17.12,-16.04,,51.79,,,,,,,,,,,,
158398,2024-12-11 04:43:35,10573.14,,,16.72,0.24,,52.18,,,,,,,,,,,,
158399,2024-12-11 04:43:36,10573.14,,,,,,,,,,,,,,,24.53,,,
158402,2024-12-11 04:43:38,10573.14,,,,,,,,,,0.04,,,0.3378477,0.45467657,,,,
158403,2024-12-11 04:43:40,10573.16,,,16.52,16.37,,52.07,,,,,,,,,,,,
158409,2024-12-11 04:43:45,10573.19,,,16.52,-22.72,1,52.5,,,,,,,,,,,,
158416,2024-12-11 04:43:50,10573.22,,,16.63,16.8,1,51.89,,,,,,,,,,,,
