,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
319658,2024-12-12 17:44:52,12049.04,,,,,,,23.2,,,,,,,,,,,
319662,2024-12-12 17:44:55,12049.11,,,46.05,39.88,,27.84,,,,,,,,,,,,
319668,2024-12-12 17:45:00,12049.17,,,45.51,40.01,,28.01,,,,,,,,,,,,
319673,2024-12-12 17:45:05,12049.23,,,45.18,40.09,,27.92,,,,,,,,,,,,
319681,2024-12-12 17:45:10,12049.23,,,,,,,,,,39.46,,,2.94,1.81,,,,
319682,2024-12-12 17:45:11,12049.3,,,45.04,39.96,,27.98,,,,,,,,,,,,
319688,2024-12-12 17:45:15,12049.37,,,45.15,40.06,,27.91,,,,,,,,,,,,
319691,2024-12-12 17:45:17,12049.37,,,,,,,30,,,,,,,,,,,
319694,2024-12-12 17:45:20,12049.43,,,45.36,40.05,,28.02,,,,,,,,,,,,
319695,2024-12-12 17:45:21,12049.43,,,,,,,,,,,,,,,,,0.94,2.41
319696,2024-12-12 17:45:22,12054.3,,,,,,,28.6,,,,,,,,,,,
319698,2024-12-12 17:45:25,12049.49,,,45.62,40.02,,27.96,,,,,,,,,,,,
319701,2024-12-12 17:45:27,12049.49,,,,,,,32.2,,,,,,,,,,,
319706,2024-12-12 17:45:30,12049.56,,,45.92,40.05,,27.97,,,,,,,,,,,,
319707,2024-12-12 17:45:30,12049.56,,,45.92,40.05,,27.97,,,,,,,,,,,,
319708,2024-12-12 17:45:30,12049.56,,,45.92,40.05,,27.97,,,,41.52,,,3.08,2.08,,,,
319714,2024-12-12 17:45:35,12049.62,,,46.18,40.11,,27.72,,,,,,,,,,,,
319717,2024-12-12 17:45:37,12049.62,,,,,,,27,,,,,,,,,,,
319720,2024-12-12 17:45:40,12049.69,,,46.44,39.92,,27.94,,,,,,,,,,,,
319730,2024-12-12 17:45:46,12049.76,,,46.67,39.95,,28.04,,,,,,,,,,,,
319731,2024-12-12 17:45:47,12054.6,,,,,,,23.6,,,,,,,,,,,
319733,2024-12-12 17:45:50,12049.82,,,46.88,40.16,,28.06,,,,,,,,,,,,
319734,2024-12-12 17:45:50,12049.82,,,46.88,40.16,,28.06,,,,,,,,,,,,
319735,2024-12-12 17:45:50,12049.82,,,46.88,40.16,,28.06,,,,39.78,,,2.81,1.9,,,,
319737,2024-12-12 17:45:52,12049.82,,,,,,,28.6,,,,,,,,,,,
319742,2024-12-12 17:45:55,12049.89,,,47.07,39.99,,28.23,,,,,,,,,,,,
319748,2024-12-12 17:46:00,12049.95,,,47.16,40.01,,27.93,,,,,,,,,,,,
319749,2024-12-12 17:46:02,12049.95,,,,,,,26.4,,,,,,,,,,,
319754,2024-12-12 17:46:05,12050.01,,,47.03,39.98,0,28,,,,,,,,,,,,
319755,2024-12-12 17:46:06,12011.89,,,,,,,,,,,,,,,26.67,,,
319756,2024-12-12 17:46:06,12050.01,,,,,,,,,,,,,,,26.67,,,
319757,2024-12-12 17:46:06,12052.89,,,,,,,,,,,,,,,26.67,,,
319764,2024-12-12 17:46:10,12050.07,,,,,,,,,,38.92,,,2.56,1.81,,,,
319765,2024-12-12 17:46:10,12050.07,,,46.72,39.91,0,28.03,,,,,,,,,,,,
319766,2024-12-12 17:46:10,12050.07,,,46.72,39.91,0,28.03,,,,,,,,,,,,
319767,2024-12-12 17:46:10,12050.07,,,46.72,39.91,0,28.03,,,,38.92,,,2.56,1.81,,,,
319768,2024-12-12 17:46:12,12050.07,,,,,,,31,,,,,,,,,,,
319769,2024-12-12 17:46:12,12052.98,,,,,,,31,,,,,,,,,,,
319771,2024-12-12 17:46:15,12050.13,,,46.3,40,,28.2,,,,,,,,,,,,
319775,2024-12-12 17:46:19,12053.24,,29,,,,,,,,,,,,,,,,
319776,2024-12-12 17:46:20,12050.19,,,45.69,40.08,,28.26,,,,,,,,,,,,
319778,2024-12-12 17:46:22,12050.19,,,,,,,29,,,,,,,,,,,
319785,2024-12-12 17:46:25,12050.25,,,44.94,40.16,,27.83,,,,,,,,,,,,
319786,2024-12-12 17:46:25,12050.25,,,44.94,40.16,,27.83,,,,,,,,,,,,
319793,2024-12-12 17:46:30,12050.31,,,,,,,,,,40.26,,,2.45,1.9,,,,
319794,2024-12-12 17:46:30,12050.31,,,44.28,39.92,,27.59,,,,,,,,,,,,
319795,2024-12-12 17:46:30,12050.31,,,44.28,39.92,,27.59,,,,,,,,,,,,
319796,2024-12-12 17:46:30,12050.31,,,44.28,39.92,,27.59,,,,40.26,,,2.45,1.9,,,,
319797,2024-12-12 17:46:32,12050.31,,,,,,,29,,,,,,,,,,,
319799,2024-12-12 17:46:35,12050.38,,,43.86,39.99,,27.73,,,,,,,,,,,,
319800,2024-12-12 17:46:36,12050.38,,,,,,,,,,,,,,,27.73,,,
319805,2024-12-12 17:46:40,12050.45,,,43.7,40.02,,27.84,,,,,,,,,,,,
319806,2024-12-12 17:46:42,12050.45,,,,,,,25.8,,,,,,,,,,,
319810,2024-12-12 17:46:45,12050.52,,,44.03,39.92,,27.74,,,,,,,,,,,,
319817,2024-12-12 17:46:50,12050.59,,,,,,,,,,39.44,,,2.68,1.9,,,,
319818,2024-12-12 17:46:50,12050.59,,,44.99,40.02,,27.8,,,,,,,,,,,,
319819,2024-12-12 17:46:50,12050.59,,,44.99,40.02,,27.8,,,,,,,,,,,,
319820,2024-12-12 17:46:50,12050.59,,,44.99,40.02,,27.8,,,,39.44,,,2.68,1.9,,,,
319822,2024-12-12 17:46:52,12050.59,,,,,,,27.2,,,,,,,,,,,
319825,2024-12-12 17:46:55,12050.66,,,46.45,39.98,,27.71,,,,,,,,,,,,
319827,2024-12-12 17:46:57,12050.66,,,,,,,27.6,,,,,,,,,,,
319829,2024-12-12 17:47:00,12050.73,,,47.99,40.09,,28.15,,,,,,,,,,,,
319831,2024-12-12 17:47:02,12050.73,,,,,,,27.4,,,,,,,,,,,
319834,2024-12-12 17:47:05,12050.81,,,49.6,39.92,,27.89,,,,,,,,,,,,
319835,2024-12-12 17:47:06,12050.81,,,,,,,,,,,,,,,25.6,,,
319841,2024-12-12 17:47:10,12050.81,,,,,,,,,,40.28,,,2.81,2.28,,,,
319842,2024-12-12 17:47:10,12050.88,,,50.91,39.99,,28.16,,,,,,,,,,,,
319843,2024-12-12 17:47:10,12050.88,,,50.91,39.99,,28.16,,,,,,,,,,,,
319844,2024-12-12 17:47:10,12050.88,,,50.91,39.99,,28.16,,,,40.28,,,2.81,2.28,,,,
319845,2024-12-12 17:47:12,12050.88,,,,,,,25.2,,,,,,,,,,,
319848,2024-12-12 17:47:15,12050.95,,,51.55,40.08,,27.96,,,,,,,,,,,,
319854,2024-12-12 17:47:20,12051.01,,,51.7,40.17,,28.06,,,,,,,,,,,,
319858,2024-12-12 17:47:25,12051.08,,,51.46,39.98,,27.94,,,,,,,,,,,,
319860,2024-12-12 17:47:27,12051.08,,,,,,,29.8,,,,,,,,,,,
319862,2024-12-12 17:47:30,12051.15,,,50.92,40.1,,27.95,,,,,,,,,,,,
319863,2024-12-12 17:47:30,12051.15,,,50.92,40.1,,27.95,,,,,,,,,,,,
319864,2024-12-12 17:47:30,12051.15,,,50.92,40.1,,27.95,,,,,,,,,,,,
319865,2024-12-12 17:47:30,12051.15,,,50.92,40.1,,27.95,,,,39.38,,,2.68,2.18,,,,
319871,2024-12-12 17:47:35,12051.22,,,50.26,39.99,,28.11,,,,,,,,,,,,
319873,2024-12-12 17:47:37,12051.22,,,,,,,23.8,,,,,,,,,,,
319877,2024-12-12 17:47:41,12051.29,,,49.78,39.88,,27.82,,,,,,,,,,,,
319881,2024-12-12 17:47:45,12051.36,,,49.49,39.95,,27.95,,,,,,,,,,,,
319882,2024-12-12 17:47:47,12051.36,,,,,,,28.8,,,,,,,,,,,
319885,2024-12-12 17:47:50,12051.43,,,49.47,40.02,,27.87,,,,,,,,,,,,
319886,2024-12-12 17:47:50,12051.43,,,49.47,40.02,,27.87,,,,,,,,,,,,
319887,2024-12-12 17:47:50,12051.43,,,49.47,40.02,,27.87,,,,41.02,,,2.56,2.28,,,,
319888,2024-12-12 17:47:51,12051.43,,,,,,,,,,,,,,,26.67,,,
319891,2024-12-12 17:47:55,12051.5,,,49.69,40.03,,28.02,,,,,,,,,,,,
319892,2024-12-12 17:47:55,12053.35,30,,,,,,,,,,,,,,,,,
319893,2024-12-12 17:47:57,12051.5,,,,,,,26,,,,,,,,,,,
319897,2024-12-12 17:48:00,12051.57,,,50.04,40,,27.87,,,,,,,,,,,,
319904,2024-12-12 17:48:05,12051.64,,,50.42,39.99,,27.95,,,,,,,,,,,,
319906,2024-12-12 17:48:07,12051.64,,,,,,,24.6,,,,,,,,,,,
319909,2024-12-12 17:48:10,12051.72,,,50.79,39.91,0,28.08,,,,,,,,,,,,
319910,2024-12-12 17:48:10,12051.72,,,50.79,39.91,0,28.08,,,,,,,,,,,,
319911,2024-12-12 17:48:10,12051.72,,,50.79,39.91,0,28.08,,,,39.18,,,2.94,2.18,,,,
319916,2024-12-12 17:48:15,12051.78,,,50.99,39.99,0,28.22,,,,,,,,,,,,
319917,2024-12-12 17:48:17,12051.78,,,,,,,24.4,,,,,,,,,,,
319920,2024-12-12 17:48:20,12051.85,,,50.95,40.14,,28.14,,,,,,,,,,,,
319921,2024-12-12 17:48:21,12051.85,,,,,,,,,,,,,,,26.67,,0.94,2.19
319925,2024-12-12 17:48:25,12051.91,,,50.63,40.02,,28.12,,,,,,,,,,,,
319926,2024-12-12 17:48:25,12051.91,,,50.63,40.02,,28.12,,,,,,,,,,,,
319928,2024-12-12 17:48:27,12051.91,,,,,,,32.4,,,,,,,,,,,
319933,2024-12-12 17:48:30,12051.97,,,,,,,,,,40.4,,,2.45,2.08,,,,
319934,2024-12-12 17:48:30,12051.97,,,49.99,40.02,,28.11,,,,,,,,,,,,
319935,2024-12-12 17:48:30,12051.97,,,49.99,40.02,,28.11,,,,,,,,,,,,
319936,2024-12-12 17:48:30,12051.97,,,49.99,40.02,,28.11,,,,40.4,,,2.45,2.08,,,,
319941,2024-12-12 17:48:35,12052.04,,,49.04,40,,28.09,,,,,,,,,,,,
319942,2024-12-12 17:48:36,12054.46,,,,,,,,,,,,,,,25.6,,,
319943,2024-12-12 17:48:37,12052.04,,,,,,,26.4,,,,,,,,,,,
319946,2024-12-12 17:48:40,12052.1,,,47.96,40.09,,28.12,,,,,,,,,,,,
319951,2024-12-12 17:48:45,12052.16,,,46.95,40,,27.9,,,,,,,,,,,,
319952,2024-12-12 17:48:47,12052.16,,,,,,,28.4,,,,,,,,,,,
319955,2024-12-12 17:48:50,12052.22,,,46.1,40.08,,27.91,,,,,,,,,,,,
319956,2024-12-12 17:48:50,12052.22,,,46.1,40.08,,27.91,,,,,,,,,,,,
319957,2024-12-12 17:48:50,12052.22,,,46.1,40.08,,27.91,,,,38.7,,,2.56,2.18,,,,
319958,2024-12-12 17:48:51,12052.22,,,,,,,,,,,,,,,25.6,,,
319963,2024-12-12 17:48:55,12052.29,,,45.5,40.08,,27.78,,,,,,,,,,,,
319964,2024-12-12 17:48:57,12052.29,,,,,,,26,,,,,,,,,,,
319968,2024-12-12 17:49:00,12052.35,,,45.26,40.01,,27.92,,,,,,,,,,,,
319972,2024-12-12 17:49:05,12052.42,,,45.35,39.98,,27.92,,,,,,,,,,,,
319979,2024-12-12 17:49:10,12052.49,,,45.79,40.05,,27.79,,,,,,,,,,,,
319980,2024-12-12 17:49:10,12052.49,,,45.79,40.05,,27.79,,,,,,,,,,,,
319981,2024-12-12 17:49:10,12052.49,,,45.79,40.05,,27.79,,,,40.76,,,2.45,2.18,,,,
319984,2024-12-12 17:49:10,12055.2,,,,,,,,,,40.76,,,2.45,2.18,,,,
319989,2024-12-12 17:49:15,12052.57,,,46.5,39.92,,28.02,,,,,,,,,,,,
319991,2024-12-12 17:49:17,12055.45,,,,,,,30.4,,,,,,,,,,,
319997,2024-12-12 17:49:20,12052.63,,,47.39,40.09,,28.09,,,,,,,,,,,,
320004,2024-12-12 17:49:25,12052.69,,,48.13,40.1,,28.34,,,,,,,,,,,,
320005,2024-12-12 17:49:27,12052.69,,,,,,,30.2,,,,,,,,,,,
320011,2024-12-12 17:49:30,12052.69,,,,,,,,,,38.2,,,2.81,2.5,,,,
320012,2024-12-12 17:49:30,12052.75,,,48.56,40.05,,28.15,,,,,,,,,,,,
320013,2024-12-12 17:49:30,12052.75,,,48.56,40.05,,28.15,,,,,,,,,,,,
320014,2024-12-12 17:49:30,12052.75,,,48.56,40.05,,28.15,,,,38.2,,,2.81,2.5,,,,
320019,2024-12-12 17:49:35,12052.81,,,48.47,39.85,,28.25,,,,,,,,,,,,
320020,2024-12-12 17:49:35,12052.81,,,48.47,39.85,,28.25,,,,,,,,,,,,
320022,2024-12-12 17:49:37,12052.81,,,,,,,25.4,,,,,,,,,,,
320026,2024-12-12 17:49:40,12052.86,,,47.72,40.2,,28.06,,,,,,,,,,,,
320033,2024-12-12 17:49:45,12052.92,,,46.4,40.03,,28.05,,,,,,,,,,,,
320034,2024-12-12 17:49:47,12052.92,,,,,,,27.6,,,,,,,,,,,
320036,2024-12-12 17:49:50,12052.98,,,44.82,40.14,,27.96,,,,,,,,,,,,
320037,2024-12-12 17:49:50,12052.98,,,44.82,40.14,,27.96,,,,,,,,,,,,
320038,2024-12-12 17:49:50,12052.98,,,44.82,40.14,,27.96,,,,41.36,,,3.23,,,,,
320041,2024-12-12 17:49:50,12055.94,,,,,,,,,,41.36,,,3.23,,,,,
320048,2024-12-12 17:49:55,12053.04,,,43.4,40.1,,27.84,,,,,,,,,,,,
320053,2024-12-12 17:50:00,12053.1,,,42.31,40.07,,27.76,,,,,,,,,,,,
320056,2024-12-12 17:50:02,12006,,,,,,,26.4,,,,,,,,,,,
320057,2024-12-12 17:50:02,12053.1,,,,,,,26.4,,,,,,,,,,,
320061,2024-12-12 17:50:05,12053.16,,,41.76,39.98,,27.75,,,,,,,,,,,,
320068,2024-12-12 17:50:10,12053.23,,,,,,,,,,40.62,,,2.94,2.5,,,,
320069,2024-12-12 17:50:10,12053.23,,,41.77,39.98,0,27.9,,,,,,,,,,,,
320070,2024-12-12 17:50:10,12053.23,,,41.77,39.98,0,27.9,,,,,,,,,,,,
320071,2024-12-12 17:50:10,12053.23,,,41.77,39.98,0,27.9,,,,40.62,,,2.94,2.5,,,,
320074,2024-12-12 17:50:10,12056.18,,,,,,,,,,40.62,,,2.94,2.5,,,,
320075,2024-12-12 17:50:12,12053.23,,,,,,,27.4,,,,,,,,,,,
320079,2024-12-12 17:50:16,12053.29,,,42.22,40.06,0,28.03,,,,,,,,,,,,
320082,2024-12-12 17:50:20,12053.35,,,42.89,40.07,,28.04,,,,,,,,,,,,
320085,2024-12-12 17:50:22,12053.35,,,,,,,30.2,,,,,,,,,,,
320088,2024-12-12 17:50:25,12053.41,,,43.58,39.95,,27.99,,,,,,,,,,,,
320089,2024-12-12 17:50:25,12053.41,,,43.58,39.95,,27.99,,,,,,,,,,,,
320095,2024-12-12 17:50:30,12053.47,,,,,,,,,,40.1,,,2.81,2.18,,,,
320096,2024-12-12 17:50:30,12053.47,,,44.16,39.9,,28.12,,,,,,,,,,,,
320097,2024-12-12 17:50:30,12053.47,,,44.16,39.9,,28.12,,,,,,,,,,,,
320098,2024-12-12 17:50:30,12053.47,,,44.16,39.9,,28.12,,,,40.1,,,2.81,2.18,,,,
320101,2024-12-12 17:50:30,12056.44,,,,,,,,,,40.1,,,2.81,2.18,,,,
320103,2024-12-12 17:50:32,12006,,,,,,,28.4,,,,,,,,,,,
320104,2024-12-12 17:50:32,12053.47,,,,,,,28.4,,,,,,,,,,,
320107,2024-12-12 17:50:35,12053.53,,,44.49,40.01,,28.01,,,,,,,,,,,,
320113,2024-12-12 17:50:40,12053.59,,,44.48,40,,28.06,,,,,,,,,,,,
320116,2024-12-12 17:50:42,12053.59,,,,,,,28,,,,,,,,,,,
320119,2024-12-12 17:50:45,12053.65,,,44.24,39.98,,28.25,,,,,,,,,,,,
320126,2024-12-12 17:50:50,12053.7,,,,,,,,,,39.7,,,2.81,2.08,,,,
320127,2024-12-12 17:50:50,12053.7,,,43.81,40.1,,28.23,,,,,,,,,,,,
320128,2024-12-12 17:50:50,12053.7,,,43.81,40.1,,28.23,,,,,,,,,,,,
320129,2024-12-12 17:50:50,12053.7,,,43.81,40.1,,28.23,,,,39.7,,,2.81,2.08,,,,
320132,2024-12-12 17:50:50,12056.73,,,,,,,,,,39.7,,,2.81,2.08,,,,
320134,2024-12-12 17:50:52,12053.7,,,,,,,27.8,,,,,,,,,,,
320139,2024-12-12 17:50:55,12053.75,,,43.18,40.02,,28.15,,,,,,,,,,,,
320145,2024-12-12 17:51:00,12053.81,,,42.43,39.96,,28.04,,,,,,,,,,,,
320147,2024-12-12 17:51:02,12053.81,,,,,,,27.6,,,,,,,,,,,
320148,2024-12-12 17:51:02,12056.97,,,,,,,27.6,,,,,,,,,,,
320151,2024-12-12 17:51:05,12053.86,,,41.62,39.88,,27.94,,,,,,,,,,,,
320155,2024-12-12 17:51:10,12053.91,,,40.76,39.91,,27.94,,,,,,,,,,,,
320156,2024-12-12 17:51:10,12053.91,,,40.76,39.91,,27.94,,,,,,,,,,,,
320157,2024-12-12 17:51:10,12053.91,,,40.76,39.91,,27.94,,,,40.02,,,2.68,1.98,,,,
320160,2024-12-12 17:51:10,12057.11,,,,,,,,,,40.02,,,2.68,1.98,,,,
320162,2024-12-12 17:51:12,12053.91,,,,,,,27.8,,,,,,,,,,,
320167,2024-12-12 17:51:15,12053.97,,,40,39.98,,28.1,,,,,,,,,,,,
320172,2024-12-12 17:51:20,12054.02,,,39.37,39.96,,27.98,,,,,,,,,,,,
320175,2024-12-12 17:51:21,12054.02,,,,,,,,,,,,,,,,,0.87,1.85
320176,2024-12-12 17:51:21,12057.26,,,,,,,,,,,,,,,,,0.87,1.85
320177,2024-12-12 17:51:22,12054.02,,,,,,,24.6,,,,,,,,,,,
320180,2024-12-12 17:51:25,12054.08,,,38.95,39.99,,28,,,,,,,,,,,,
320181,2024-12-12 17:51:27,12054.08,,,,,,,32.2,,,,,,,,,,,
320184,2024-12-12 17:51:30,12054.13,,,38.66,40.06,,27.96,,,,,,,,,,,,
320185,2024-12-12 17:51:30,12054.13,,,38.66,40.06,,27.96,,,,,,,,,,,,
320186,2024-12-12 17:51:30,12054.13,,,38.66,40.06,,27.96,,,,39.74,,,2.56,1.73,,,,
320189,2024-12-12 17:51:30,12057.4,,,,,,,,,,39.74,,,2.56,1.73,,,,
320191,2024-12-12 17:51:32,12054.13,,,,,,,25.6,,,,,,,,,,,
320193,2024-12-12 17:51:35,12054.18,,,38.52,40,,27.98,,,,,,,,,,,,
320194,2024-12-12 17:51:35,12054.18,,,38.52,40,,27.98,,,,,,,,,,,,
320195,2024-12-12 17:51:36,12054.18,,,,,,,,,,,,,,,30.93,,,
320201,2024-12-12 17:51:40,12054.24,,,38.56,40.03,,27.75,,,,,,,,,,,,
320203,2024-12-12 17:51:42,12054.24,,,,,,,24.2,,,,,,,,,,,
320208,2024-12-12 17:51:46,12054.3,,,38.73,40.07,,27.94,,,,,,,,,,,,
320212,2024-12-12 17:51:50,12054.36,,,38.99,40.17,,27.99,,,,,,,,,,,,
320213,2024-12-12 17:51:50,12054.36,,,38.99,40.17,,27.99,,,,,,,,,,,,
320214,2024-12-12 17:51:50,12054.36,,,38.99,40.17,,27.99,,,,39.98,,,2.23,1.98,,,,
320215,2024-12-12 17:51:51,12057.67,,,,,,,,,,,,,,,29.87,,,
320216,2024-12-12 17:51:52,12007.67,,,,,,,32.6,,,,,,,,,,,
320217,2024-12-12 17:51:52,12054.36,,,,,,,32.6,,,,,,,,,,,
320219,2024-12-12 17:51:55,12054.42,,,39.32,40.06,,27.73,,,,,,,,,,,,
320220,2024-12-12 17:51:55,12054.42,,,39.32,40.06,,27.73,,,,,,,,,,,,
320225,2024-12-12 17:52:00,12054.48,,,39.88,39.93,,27.79,,,,,,,,,,,,
320228,2024-12-12 17:52:02,12054.48,,,,,,,28,,,,,,,,,,,
320232,2024-12-12 17:52:05,12054.54,,,40.58,39.96,,27.92,,,,,,,,,,,,
320233,2024-12-12 17:52:06,12054.54,,,,,,,,,,,,,,,29.87,,,
320234,2024-12-12 17:52:06,12057.88,,,,,,,,,,,,,,,29.87,,,
320240,2024-12-12 17:52:10,12054.6,,,,,,,,,,39.82,,,2.45,2.28,,,,
320241,2024-12-12 17:52:10,12054.6,,,41.42,40.05,,27.88,,,,,,,,,,,,
320242,2024-12-12 17:52:10,12054.6,,,41.42,40.05,,27.88,,,,,,,,,,,,
320243,2024-12-12 17:52:10,12054.6,,,41.42,40.05,,27.88,,,,39.82,,,2.45,2.28,,,,
320247,2024-12-12 17:52:15,12054.65,,,42.13,39.99,0,27.74,,,,,,,,,,,,
320248,2024-12-12 17:52:17,12017.02,,,,,,,27.4,,,,,,,,,,,
320249,2024-12-12 17:52:17,12054.65,,,,,,,27.4,,,,,,,,,,,
320252,2024-12-12 17:52:20,12054.36,,,25.2,25.57,0,26.64,,,,,,,,,,,,
320253,2024-12-12 17:52:21,12058.09,,,,,,,,,,,,,,,28.8,,0.87,2.19
320254,2024-12-12 17:52:22,12054.36,,,,,,,31,,,,,,,,,,,
320257,2024-12-12 17:52:25,12052.89,,,0,0.01,,7.14,,,,,,,,,,,,
320262,2024-12-12 17:52:30,12052.89,,,,,,,,,0,,,,,,,,,
320263,2024-12-12 17:52:30,12052.89,,,,0,,5.77,,,0,,,,,,,,,
320266,2024-12-12 17:52:32,12052.89,,,,,,,,0,,,,,,,,,,
320269,2024-12-12 17:52:34,12052.89,,,,,,,,,,2.36,,,0.53545254,0.6572076,,,,
320271,2024-12-12 17:52:35,12052.98,,,,-0.05,,4.9,,,,,,,,,,,,
320272,2024-12-12 17:52:36,12052.98,,,,,,,,,,,,,,,26.67,,,
320275,2024-12-12 17:52:38,12052.98,,,,,,,,,,0.04,,,0.088863,0.18101,,,,
320276,2024-12-12 17:52:40,12053.24,,,,-0.09,,102.69,,,,,,,,,,,,
320279,2024-12-12 17:52:42,12017.36,,,,,,,,,,0,,,,,,,,
320281,2024-12-12 17:52:42,12058.36,,,,,,,,,,0,,,,,,,,
320283,2024-12-12 17:52:45,12053.27,,,,-0.46,,140.67,,,,,,,,,,,,
320287,2024-12-12 17:52:50,12053.27,,,,0.02,,137.78,,,,,,,,,,,,
320288,2024-12-12 17:52:50,12053.27,,,,0.02,,137.78,,,,,,,,,,,,
320289,2024-12-12 17:52:51,12058.49,,,,,,,,,,,,,,,29.87,,,
320294,2024-12-12 17:52:55,12053.28,,,,-0.08,,149.42,,,,,,,,,,,,
320300,2024-12-12 17:53:00,12053.28,,,,-26.7,,168.67,,,,,,,,,,,,
320307,2024-12-12 17:53:05,12053.28,,,,-36.05,,167.31,,,,,,,,,,,,
320308,2024-12-12 17:53:06,12053.28,,,,,,,,,,,,,,,27.73,,,
320309,2024-12-12 17:53:06,12053.28,,,,,,,,,,,,,,,27.73,,,
320311,2024-12-12 17:53:10,12053.28,,,,-11.96,,158.24,,,,,,,,,,,,
320312,2024-12-12 17:53:10,12053.28,,,,-11.96,,158.24,,,,,,,,,,,,
320319,2024-12-12 17:53:15,12053.28,,,,0,,157.69,,,,,,,,,,,,
320323,2024-12-12 17:53:20,12053.28,,,,,,157.52,,,,,,,,,,,,
320324,2024-12-12 17:53:21,12047.72,,,,,,,,,,,,,,,27.73,,0.87,2.22
320331,2024-12-12 17:53:25,12053.28,,,,,,157.01,,,,,,,,,,,,
320336,2024-12-12 17:53:30,12053.28,,,,,,157.05,,,,,,,,,,,,
320337,2024-12-12 17:53:30,12053.28,,,,,,157.05,,,,,,,,,,,,
320343,2024-12-12 17:53:35,12053.28,,,,,,157.96,,,,,,,,,,,,
320344,2024-12-12 17:53:36,12053.28,,,,,,,,,,,,,,,28.8,,,
320348,2024-12-12 17:53:40,12053.28,,,,,,159.11,,,,,,,,,,,,
320352,2024-12-12 17:53:45,12053.28,,,,0,,158.4,,,,,,,,,,,,
320355,2024-12-12 17:53:50,12053.28,,,,24.2,,159.19,,,,,,,,,,,,
320356,2024-12-12 17:53:51,12053.82,,,,,,,,,,,,,,,25.6,,,
320360,2024-12-12 17:53:55,12053.28,,,,36.13,,160.21,,,,,,,,,,,,
320366,2024-12-12 17:54:00,12053.28,,,,36.25,,157.4,,,,,,,,,,,,
320373,2024-12-12 17:54:05,12053.29,,,,36.08,,147,,,,,,,,,,,,
320374,2024-12-12 17:54:06,12053.29,,,,,,,,,,,,,,,27.73,,,
320378,2024-12-12 17:54:10,12053.34,,,,34.63,,144.3,,,,,,,,,,,,
320382,2024-12-12 17:54:15,12053.35,,,,-1.24,,156.49,,,,,,,,,,,,
320385,2024-12-12 17:54:18,12017.75,,,,,,,,1,,-0.02,,,0.11714425,0.18101,,,,
320387,2024-12-12 17:54:18,12058.75,,,,,,,,1,,-0.02,,,0.11714425,0.18101,,,,
320388,2024-12-12 17:54:20,12053.35,,,,0.35,,158.32,,,,,,,,,,,,
320389,2024-12-12 17:54:21,12053.35,,,,,,,,,,,,,,,29.87,,0.87,2.13
320391,2024-12-12 17:54:22,12053.35,,,,,,,,,,0.76,,,0.64375556,0.5220385,,,,
320393,2024-12-12 17:54:22,12058.87,,,,,,,,,,0.76,,,0.64375556,0.5220385,,,,
320395,2024-12-12 17:54:25,12053.35,,,,0.51,,157.79,,,,,,,,,,,,
320402,2024-12-12 17:54:30,12052.96,,,,0.01,,113.55,,,,,,,,,,,,
320408,2024-12-12 17:54:35,12051.59,,,,0,,-21.97,,,,,,,,,,,,
320413,2024-12-12 17:54:40,12051.82,,,,0,,-16.24,,,,,,,,,,,,
320416,2024-12-12 17:54:45,12051.82,,,,3.31,,-13.98,,,,,,,,,,,,
320420,2024-12-12 17:54:50,12052.56,,,,40.04,,-5.85,,,,,,,,,,,,
320426,2024-12-12 17:54:54,12052.56,,,,,,,,,1,,,,,,,,,
320427,2024-12-12 17:54:55,12053.89,,,,,,,,,,,,,,,,Pumps Off Event,,
320428,2024-12-12 17:54:55,12053.89,,,0,39.96,,9.96,,,,,,,,,,Pumps Off Event,,
320432,2024-12-12 17:54:58,12053.89,,,,,,,,,,38.72,,,1.69,1.65,,,,
320433,2024-12-12 17:54:59,12053.89,,,,,,,,,,,,,,,,Pumps On Event,,
320434,2024-12-12 17:55:00,12054.46,,,,,,,,,,,,,,,,Pumps Off Event,,
320435,2024-12-12 17:55:00,12054.46,,,1.44,39.9,,17.11,,,,,,,,,,Pumps Off Event,,
320437,2024-12-12 17:55:02,12059.82,,,,,,,30.4,,,,,,,,,,,
320439,2024-12-12 17:55:05,12054.58,,,6.54,40.04,,18.24,,,,,,,,,,,,
320441,2024-12-12 17:55:06,12054.58,,,,,,,,,,,,,,,33.07,,,
320444,2024-12-12 17:55:10,12054.71,,,16.16,40.1,,20.14,,,,,,,,,,,,
320445,2024-12-12 17:55:12,12054.71,,,,,,,27.6,,,,,,,,,,,
320446,2024-12-12 17:55:12,12060.01,,,,,,,27.6,,,,,,,,,,,
320450,2024-12-12 17:55:15,12054.83,,,25.59,40.02,,21.24,,,,,,,,,,,,
320454,2024-12-12 17:55:18,12054.83,,,,,,,,,,37.86,,,2.68,2.18,,,,
320456,2024-12-12 17:55:20,12054.95,,,33.59,39.97,0,22.79,,,,,,,,,,,,
